loan_id,scenario_id,month,expected_credit_loss,prob_PERFORMING,prob_MODIFIED_REPERFORMING,prob_NON_MODIFIED_REPERFORMING,prob_REPERFORMING,prob_LIGHT_DELINQUENT,prob_SERIOUSLY_DELINQUENT,prob_DEEPLY_DELINQUENT,prob_PREPAY,prob_DEFAULT
9,Normal,51,5.283111644898197,0.21360012937325493,0.0,0.0,0.0029383928949795173,0.0029201316551452266,0.001207001507660204,0.0016412186099130166,0.7602172856101393,0.017475840348907364
9,Normal,52,5.097870407032902,0.20730459917777494,0.0,0.0,0.002843958895213973,0.0028259192092618592,0.0011680526620580906,0.001588231919777912,0.7666544908078885,0.017614747328024382
9,Normal,53,4.919184842745343,0.2011946567781485,0.0,0.0,0.0027525749353992314,0.002734763319507183,0.0011303676837047438,0.0015369654828957925,0.7729018879753143,0.017748783825029858
9,Normal,54,4.746820833097859,0.1952648277517161,0.0,0.0,0.002664142012627703,0.0026465642584871407,0.0010939053278028732,0.0014873631315898473,0.7789650753118539,0.01787812220592208
9,Normal,55,4.580552694698237,0.18950979936016144,0.0,0.0,0.0025785643538736467,0.002561225571630874,0.0010586257033948564,0.001439370542855345,0.7848494857869902,0.01800292868109322
9,Normal,56,4.420162873096125,0.18392441576410032,0.0,0.0,0.0024957493100728726,0.002478653969129944,0.0010244902286523497,0.001392935177410635,0.7905603920235114,0.01812336352712213
9,Normal,57,4.265441647417063,0.17850367337978168,0.0,0.0,0.002415607253693505,0.002398759221468489,0.0009914615876519778,0.001348006220772556,0.7961029110361256,0.018239581300505722
9,Normal,58,4.116186845820061,0.1732427163736575,0.0,0.0,0.002338051479682742,0.002321454058424203,0.0009595036885873956,0.0013045345262895224,0.8014820088297337,0.0183517310436244
9,Normal,59,3.9722035713795423,0.16813683229070644,0.0,0.0,0.002262998109678066,0.0022466540714240766,0.0009285816233696813,0.0012624725600674112,0.8067025048615277,0.01845995648322612
9,Normal,60,3.833303938006932,0.16318144781252064,0.0,0.0,0.0021903659993749713,0.002174277619142684,0.0008986616285696306,0.0012217743477252873,0.8117690763709632,0.018564396221703156
